,state,county,area_sqmi,epl_pov,epl_unemp,epl_pci,epl_nohsdp,spl_theme1,rpl_theme1,epl_age65,epl_age17,epl_disabl,epl_sngpnt,spl_theme2,rpl_theme2,epl_minrty,epl_limeng,spl_theme3,rpl_theme3,epl_munit,epl_mobile,epl_crowd,epl_noveh,epl_groupq,spl_theme4,rpl_theme4,spl_themes,rpl_themes,f_pov,f_unemp,f_pci,f_nohsdp,f_theme1,f_age65,f_age17,f_disabl,f_sngpnt,f_theme2,f_minrty,f_limeng,f_theme3,f_munit,f_mobile,f_crowd,f_noveh,f_groupq,f_theme4,f_total
27,ALABAMA,Etowah,535.2816213,0.6707,0.6697,0.6554,0.6804,2.6762,0.7169,0.5215,0.3862,0.8093,0.6234,2.3404,0.7587,0.5899,0.631,1.2209,0.6396,0.5202,0.5027,0.2203,0.5906,0.2582,2.092,0.2904,8.3295,0.6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,ALABAMA,Fayette,627.6834307,0.7889,0.7347,0.8089,0.7622,3.0947,0.8306,0.7249,0.3747,0.9758,0.3435,2.4189,0.8071,0.4785,0.0,0.4785,0.2216,0.39,0.8341,0.1888,0.6829,0.4995,2.5953,0.5454,8.5874,0.7038,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29,ALABAMA,Franklin,633.9182505,0.7968,0.6032,0.9131,0.928,3.2411,0.8713,0.3098,0.8017,0.5005,0.5938,2.2058,0.6622,0.6049,0.9195,1.5244,0.8185,0.5571,0.7154,0.809,0.389,0.0936,2.5641,0.5275,9.5354,0.8417,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
30,ALABAMA,Geneva,574.4802646,0.8984,0.8729,0.8857,0.8752,3.5322,0.9376,0.6323,0.4642,0.8863,0.6972,2.68,0.9169,0.4995,0.4187,0.9182,0.4626,0.0551,0.9195,0.4817,0.4677,0.1165,2.0405,0.2716,9.1709,0.7955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31,ALABAMA,Greene,647.0228053,0.9936,0.9904,0.9933,0.9386,3.9159,0.9959,0.7163,0.4642,0.9685,0.7679,2.9169,0.9717,0.9863,0.0,0.9863,0.5043,0.7453,0.986,0.7803,0.9828,0.0729,3.5673,0.9554,11.3864,0.9854,1,1,1,1,4,0,0,1,0,1,1,0,1,0,1,0,1,0,2,8
32,ALABAMA,Hale,643.9822718,0.9331,0.9688,0.8952,0.7186,3.5157,0.9334,0.5215,0.6406,0.8679,0.83,2.86,0.9634,0.9309,0.0707,1.0016,0.5116,0.4801,0.9748,0.7953,0.9618,0.2582,3.4702,0.9347,10.8475,0.9599,1,1,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,5
33,ALABAMA,Henry,561.7500782,0.4115,0.6968,0.6551,0.8405,2.6039,0.6971,0.8004,0.3091,0.7574,0.3123,2.1792,0.6374,0.7026,0.227,0.9296,0.4725,0.1369,0.8905,0.0981,0.4677,0.4448,2.038,0.2713,7.7507,0.5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALABAMA,Houston,579.8690621,0.7178,0.7347,0.5213,0.6189,2.5927,0.6943,0.3763,0.6406,0.6896,0.8077,2.5142,0.8542,0.7243,0.4187,1.143,0.5938,0.7065,0.6103,0.2203,0.5788,0.1165,2.2324,0.3502,8.4823,0.6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,ALABAMA,Jackson,1077.986767,0.7968,0.5669,0.8252,0.7587,2.9476,0.7927,0.5995,0.3629,0.7638,0.3613,2.0875,0.5635,0.3636,0.297,0.6606,0.3126,0.2579,0.7733,0.5801,0.3012,0.2582,2.1707,0.3231,7.8664,0.5726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,ALABAMA,Jefferson,1111.3811726,0.6494,0.7726,0.2268,0.3709,2.0197,0.5185,0.2114,0.5915,0.5005,0.8077,2.1111,0.5833,0.8787,0.631,1.5097,0.8099,0.9351,0.1152,0.3359,0.7584,0.5769,2.7215,0.6211,8.362,0.6621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37,ALABAMA,Lamar,604.8460174,0.828,0.8341,0.8213,0.7622,3.2456,0.8726,0.7666,0.4502,0.9586,0.1102,2.2856,0.7214,0.4479,0.0,0.4479,0.2034,0.0691,0.7408,0.4056,0.7001,0.2582,2.1738,0.3251,8.1529,0.6264,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
38,ALABAMA,Lauderdale,668.0128629,0.5287,0.4691,0.4309,0.5269,1.9556,0.4946,0.6234,0.2162,0.425,0.3961,1.6607,0.2451,0.476,0.4187,0.8947,0.4464,0.7195,0.4276,0.2203,0.6829,0.5769,2.6272,0.5622,7.1382,0.4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,ALABAMA,Lawrence,690.6840635,0.6395,0.5344,0.6946,0.8781,2.7466,0.7373,0.432,0.418,0.8462,0.3435,2.0397,0.5186,0.6154,0.1477,0.7631,0.3725,0.1369,0.8373,0.3359,0.4677,0.0729,1.8507,0.2028,7.4001,0.4952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,ALABAMA,Lee,607.5503975,0.8328,0.5344,0.4471,0.3069,2.1212,0.5465,0.0379,0.3747,0.2725,0.7771,1.4622,0.1522,0.7186,0.631,1.3496,0.7189,0.9175,0.6778,0.7803,0.3012,0.7335,3.4103,0.9214,8.3433,0.6602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
41,ALABAMA,Limestone,559.955192,0.4229,0.7232,0.3946,0.6883,2.229,0.5812,0.1917,0.5915,0.5756,0.3961,1.7549,0.2999,0.6094,0.5791,1.1885,0.6186,0.5788,0.568,0.4457,0.1573,0.6819,2.4317,0.4521,7.6041,0.5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,ALABAMA,Lowndes,715.9108604,0.9554,0.9637,0.9197,0.9131,3.7519,0.9732,0.4817,0.5578,0.9675,0.979,2.986,0.9803,0.9777,0.0707,1.0484,0.539,0.0388,0.9764,0.4056,0.9733,0.1165,2.5106,0.4954,10.2969,0.9188,1,1,1,1,4,0,0,1,1,2,1,0,1,0,1,0,1,0,2,9
43,ALABAMA,Macon,608.827146,0.9296,0.971,0.9029,0.7851,3.5886,0.9494,0.5521,0.0786,0.6558,0.8185,2.105,0.5772,0.9869,0.0,0.9869,0.5053,0.4448,0.7558,0.2604,0.9682,0.9529,3.3821,0.915,10.0626,0.8971,1,1,1,0,3,0,0,0,0,0,1,0,1,0,0,0,1,1,2,6
44,ALABAMA,Madison,801.5829707,0.3908,0.5481,0.0822,0.2607,1.2818,0.2863,0.1687,0.4642,0.2649,0.49,1.3878,0.1219,0.7472,0.6087,1.3559,0.7217,0.8812,0.1977,0.2604,0.3572,0.5944,2.2909,0.3836,6.3164,0.3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,ALABAMA,Marengo,976.8922062,0.8446,0.9287,0.7274,0.7112,3.2119,0.8643,0.5817,0.5715,0.9675,0.2961,2.4168,0.8048,0.9023,0.0707,0.973,0.496,0.2579,0.8714,0.078,0.9198,0.2184,2.3455,0.4088,8.9472,0.7621,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,4
46,ALABAMA,Marion,742.3415443,0.6815,0.5172,0.8373,0.8577,2.8937,0.778,0.7456,0.3327,0.9771,0.4518,2.5072,0.8475,0.277,0.3582,0.6352,0.3002,0.2216,0.8341,0.5801,0.32,0.4126,2.3684,0.4209,8.4045,0.671,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
47,ALABAMA,Marshall,565.8447822,0.8427,0.4303,0.6764,0.8166,2.766,0.7427,0.3664,0.8188,0.5005,0.6702,2.3559,0.7682,0.5476,0.8895,1.4371,0.7708,0.298,0.6444,0.6864,0.3381,0.185,2.1519,0.3149,8.7109,0.7261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,ALABAMA,Mobile,1229.3692434,0.7592,0.6207,0.5745,0.5922,2.5466,0.6815,0.2359,0.6826,0.3524,0.8462,2.1171,0.5899,0.8268,0.4642,1.291,0.6845,0.8577,0.3639,0.518,0.6425,0.5409,2.923,0.723,8.8777,0.7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,ALABAMA,Monroe,1025.6682491,0.9758,0.9946,0.9376,0.7147,3.6227,0.9551,0.5817,0.5715,0.3314,0.5412,2.0258,0.5056,0.8535,0.0707,0.9242,0.469,0.2216,0.8399,0.0567,0.9357,0.2184,2.2723,0.3728,8.845,0.7481,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
50,ALABAMA,Montgomery,785.2999995,0.8124,0.7971,0.3729,0.624,2.6064,0.6984,0.1614,0.6711,0.5686,0.9478,2.3489,0.7641,0.9513,0.6718,1.6231,0.8656,0.843,0.1808,0.4457,0.8284,0.6686,2.9665,0.7463,9.5449,0.8427,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
51,ALABAMA,Morgan,579.389645,0.536,0.449,0.5268,0.7313,2.2431,0.5838,0.3566,0.5915,0.6164,0.653,2.2175,0.6702,0.6224,0.774,1.3964,0.7504,0.7138,0.5046,0.6313,0.4225,0.3792,2.6514,0.5775,8.5084,0.6895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,ALABAMA,Perry,719.6557576,0.9971,0.9732,0.9959,0.9013,3.8675,0.9879,0.5521,0.418,0.9704,0.8918,2.8323,0.9561,0.9682,0.227,1.1952,0.6237,0.545,0.7959,0.6864,0.9784,0.9089,3.9146,0.994,11.8096,0.9949,1,1,1,1,4,0,0,1,0,1,1,0,1,0,0,0,1,1,2,8
53,ALABAMA,Pickens,881.4298763,0.886,0.9516,0.7748,0.8294,3.4418,0.9156,0.5352,0.1936,0.9605,0.49,2.1793,0.638,0.8571,0.717,1.5741,0.8446,0.2579,0.8586,0.2203,0.894,0.8902,3.121,0.8163,10.3162,0.9207,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
54,ALABAMA,Pike,672.067488,0.9414,0.8341,0.8506,0.8112,3.4373,0.9143,0.185,0.1853,0.6422,0.7198,1.7323,0.2846,0.8389,0.6905,1.5294,0.8214,0.6145,0.8297,0.3703,0.7685,0.837,3.42,0.9233,10.119,0.9016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,ALABAMA,Randolph,580.5491197,0.6914,0.4166,0.7169,0.8812,2.7061,0.7252,0.6851,0.418,0.389,0.5053,1.9974,0.4814,0.6304,0.227,0.8574,0.4266,0.298,0.8535,0.7434,0.6829,0.5409,3.1187,0.8157,8.6796,0.7191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ALABAMA,Russell,641.1523375,0.792,0.815,0.7965,0.7313,3.1348,0.8433,0.1238,0.8017,0.7638,0.8918,2.5811,0.88,0.8933,0.5791,1.4724,0.7937,0.5333,0.6663,0.7803,0.8984,0.1525,3.0308,0.7768,10.2191,0.9115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,ALABAMA,Shelby,785.3750191,0.0997,0.2455,0.0697,0.1831,0.598,0.0841,0.1687,0.7262,0.1302,0.1706,1.1957,0.0691,0.5899,0.7052,1.2951,0.6877,0.8157,0.3824,0.1888,0.0853,0.3018,1.774,0.1764,4.8628,0.1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,ALABAMA,St. Clair,631.6030046,0.3908,0.4691,0.5975,0.666,2.1234,0.5475,0.2811,0.5715,0.5899,0.3247,1.7672,0.3088,0.4479,0.3582,0.8061,0.3961,0.32,0.8606,0.1223,0.092,0.5944,1.9893,0.2502,6.686,0.3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ALABAMA,Sumter,903.8257529,0.9771,0.971,0.9841,0.6928,3.625,0.9561,0.3763,0.1691,0.8949,0.6702,2.1105,0.5829,0.9771,0.297,1.2741,0.6724,0.7418,0.9363,0.2604,0.9701,0.8704,3.779,0.9866,10.7886,0.9557,1,1,1,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,2,6
60,ALABAMA,Talladega,736.7818207,0.7841,0.885,0.7682,0.8112,3.2485,0.8729,0.3989,0.3747,0.7905,0.8077,2.3718,0.7797,0.7727,0.3582,1.1309,0.5883,0.4171,0.8561,0.2604,0.7794,0.7689,3.0819,0.7985,9.8331,0.8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,ALABAMA,Tallapoosa,716.5214703,0.8016,0.9478,0.6876,0.8313,3.2683,0.8771,0.7163,0.3327,0.7762,0.7679,2.5931,0.8848,0.7026,0.1477,0.8503,0.4215,0.545,0.7348,0.7622,0.8571,0.3457,3.2448,0.8685,9.9565,0.8863,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,ALABAMA,Tuscaloosa,1320.8584957,0.6745,0.6376,0.5162,0.4629,2.2912,0.6,0.0831,0.3091,0.184,0.8383,1.4145,0.1324,0.7813,0.5492,1.3305,0.7087,0.9551,0.454,0.3703,0.5142,0.8106,3.1042,0.809,8.1404,0.6255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
63,ALABAMA,Walker,791.0017929,0.7777,0.885,0.7494,0.8166,3.2287,0.8685,0.5521,0.4906,0.9522,0.3792,2.3741,0.7813,0.3703,0.4187,0.789,0.3862,0.1754,0.9293,0.518,0.5002,0.3018,2.4247,0.4492,8.8165,0.7452,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2
64,ALABAMA,Washington,1080.2054264,0.8217,0.8675,0.7487,0.8351,3.273,0.8777,0.5215,0.4756,0.9605,0.3961,2.3537,0.767,0.7443,0.3582,1.1025,0.5708,0.0,0.9398,0.7803,0.171,0.1165,2.0076,0.2566,8.7368,0.7303,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2
65,ALABAMA,Wilcox,888.4496913,0.9761,0.9882,0.9799,0.9258,3.87,0.9882,0.5352,0.774,0.7358,0.3435,2.3885,0.7883,0.9729,0.4642,1.4371,0.7708,0.0388,0.9908,0.1223,0.986,0.5769,2.7148,0.6176,10.4104,0.928,1,1,1,1,4,0,0,0,0,0,1,0,1,0,1,0,1,0,2,7
66,ALABAMA,Winston,612.9789792,0.5962,0.7971,0.8124,0.9013,3.107,0.8334,0.7666,0.3091,0.9704,0.3435,2.3896,0.7896,0.1904,0.3582,0.5486,0.2592,0.3582,0.9096,0.1888,0.7001,0.3792,2.5359,0.5084,8.5811,0.7025,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3
67,ALASKA,Aleutians East,6985.0698867,0.5401,0.1822,0.1551,0.5829,1.4603,0.3376,0.0092,0.0092,0.0216,0.9694,1.0094,0.0446,0.9889,0.9873,1.9762,0.9952,0.6017,0.1917,0.6864,0.9933,0.9975,3.4706,0.9351,7.9165,0.5803,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,1,1,2,5
68,ALASKA,Aleutians West,4392.1075041,0.1048,0.0487,0.0656,0.433,0.6521,0.0987,0.0006,0.0446,0.0118,0.7771,0.8341,0.0277,0.978,0.9653,1.9433,0.986,0.9592,0.0271,0.9898,0.9873,0.9892,3.9526,0.9955,7.3821,0.4927,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,1,4,6
69,ALASKA,Anchorage,1706.4020501,0.1392,0.5172,0.0411,0.0799,0.7774,0.1325,0.0191,0.8017,0.1242,0.7316,1.6766,0.2557,0.8144,0.8039,1.6183,0.8634,0.9058,0.205,0.9042,0.5142,0.5944,3.1236,0.8176,7.1959,0.4602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2
70,ALASKA,Bethel,40629.0567805,0.9548,0.9965,0.9134,0.7966,3.6613,0.9624,0.0019,0.9962,0.0942,0.9904,2.0827,0.5597,0.9946,0.8274,1.822,0.9452,0.5788,0.1496,0.9994,0.9984,0.7972,3.5234,0.9478,11.0894,0.9748,1,1,1,0,3,0,1,0,1,2,1,0,1,0,0,1,1,0,2,8
